,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers
238,1,0.7,1,M_D_N,1.2355973289761544,1.2083781496538646,1.2628165082984442,2.3139155085874408,12000
239,1,0.7,1,M_D_N,1.2178726486881435,1.1930917737710138,1.2426535236052731,2.2376389998483073,14000
240,1,0.7,1,M_D_N,1.2142806326794366,1.191366159137889,1.2371951062209843,2.186642852478963,16000
241,1,0.7,1,M_D_N,1.2299910348589582,1.2080721206313356,1.2519099490865808,2.250898885972121,18000
242,1,0.7,1,M_D_N,1.2202232804244622,1.1993484600286266,1.2410981008202977,2.268437087487402,20000
243,1,0.7,1,M_D_N,1.2305149578151424,1.2102206400605158,1.250809275569769,2.358455142874625,22000
244,1,0.7,1,M_D_N,1.2288317820370946,1.2093061419842164,1.248357422089973,2.3816712284212023,24000
245,1,0.7,1,M_D_N,1.2553349035647676,1.2359373238225715,1.2747324833069638,2.5464304581390746,26000
246,1,0.7,1,M_D_N,1.2561766401447203,1.2375244045064484,1.2748288757829922,2.5356312010423108,28000
247,1,0.7,1,M_D_N,1.2390307508069456,1.2212707992292995,1.2567907023845917,2.463052006237231,30000
248,1,0.7,1,M_D_N,1.2415357071635456,1.2242079401861357,1.2588634741409555,2.5009565068451183,32000
249,1,0.7,1,M_D_N,1.2236026852270405,1.2070111129645906,1.2401942574894904,2.4362783086378723,34000
250,1,0.7,1,M_D_N,1.2049456972773391,1.1889913997253785,1.2208999948292998,2.3852422278399485,36000
251,1,0.7,1,M_D_N,1.1939108885586682,1.1785155935697875,1.209306183547549,2.344421940068361,38000
252,1,0.7,1,M_D_N,1.2425228121725054,0.9960882817929642,1.4889573425520466,1.5424987152157172,100
